"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FAM20A",1.16219227872628,0.454184023490681,4.36310269902407,0.00400534416515788,0.0159880556996488,-1.81471756241522
"HAO1",2.39713947905409,-2.88603723406045,4.36291203576462,0.00400621982717828,0.0159880556996488,-1.4866451149081
"LOC117870591",-1.21845954615479,-1.31618513070662,-4.3576228861041,0.00403059650073228,0.0160664054959745,-1.57854472313312
"LOC117867613",-4.28696862429237,-4.6597739851687,-4.3559112808214,0.00403852026693148,0.0160887724119507,-1.53612647481454
"LOC117876846",-3.9659178181398,-2.29448703035412,-4.35579523031522,0.00403905814227854,0.0160887724119507,-1.49552260869259
"LOC117883229",1.60857814649475,1.2892670291453,4.35548307117705,0.00404050534500154,0.0160895185098547,-1.9654509149815
"LOC117880596",1.78505845005431,-2.72768420623478,4.35465143588592,0.00404436371047526,0.0160985450656976,-1.49593152675456
"GLP1R",1.72339871004318,-2.28119822071668,4.35387078628353,0.00404798925823124,0.0161032822960255,-1.50748030308382
"RAI2",-2.33455678774467,1.19694036606925,-4.35378092657248,0.00404840682301898,0.0161032822960255,-1.94326668848693
"DIRAS1",-1.22320717344994,1.827419799677,-4.34626456771809,0.00408350445378002,0.0162055957649004,-2.11997566065087
"LOC117876239",1.41706425581067,4.30536005117553,4.34394988534385,0.0040943809269552,0.0162327680253178,-2.60165277593481
"LOC117873673",-1.12896827247114,-1.1113392212517,-4.34297872751063,0.00409895389847716,0.0162394914279162,-1.61825021004589
"LOC117867496",3.10261071681321,-4.42103118289671,4.34085015194,0.00410899678357939,0.0162681727938615,-1.55207236830095
"LOC117889089",-2.06237126230313,-2.0915477007659,-4.34024766983289,0.00411184433666587,0.0162716266208663,-1.5319331805987
"LOC117879108",-1.95083575465535,-2.65706384663592,-4.34024229707163,0.00411186974019294,0.0162716266208663,-1.51307335666748
"LOC117884592",1.20488579010117,2.12218411997016,4.33662217431666,0.00412902618023838,0.0163242587695485,-2.18079571700739
"CENPJ",-1.46063221666287,0.283154980648584,-4.33201876879409,0.00415095767457643,0.016385213362067,-1.82815321648554
"LOC117870953",2.14602964624314,-3.04006154328447,4.32935276602951,0.00416371823554104,0.016423070319687,-1.52227270391564
"LOC117888753",1.94661925619485,-0.981649598547882,4.32788430148029,0.00417076552453812,0.016443206665193,-1.62811299921097
"LHFPL4",-1.90752702863934,-2.79270284234614,-4.32651989265883,0.00417732533013983,0.0164587183424092,-1.52573502276196
"UNCX",3.63253414512431,-4.80145507640502,4.32625754221151,0.00417858797342568,0.0164587183424092,-1.56831176090704
"LOC117870059",1.02803814227662,1.54592248698971,4.32550364873578,0.00418221868331357,0.0164691881312904,-2.07569964622952
"TBXA2R",1.23346192747985,0.473613035509152,4.32357472497666,0.00419152425518517,0.0164904926145563,-1.86365032841385
"GPR62",2.15977941418116,-0.390153969495004,4.3228086477202,0.00419522637368983,0.0164999026020775,-1.6978329013633
"GREM2",2.1333222194884,0.584925623653243,4.31977815165877,0.00420990712498575,0.0165359214445335,-1.85675153710797
"LOC117887202",1.00662819891127,-0.613454181707794,4.31675209031722,0.00422462341049898,0.0165781732531346,-1.70546392351125
"GLYCTK",1.18679974510576,1.76339409554095,4.31625550015924,0.00422704387733767,0.0165801561211394,-2.12846733473049
"PIWIL4",1.10569288605313,1.01152340668403,4.31593071395495,0.00422862777576843,0.0165819788651624,-1.97645522274324
"LOC117871253",2.58496260583638,-0.704188068838721,4.31520721116565,0.00423215848466997,0.016588689727064,-1.65512840084172
"LOC117880671",1.09543491421612,-0.161175589373652,4.3145784965215,0.00423522928709242,0.0165945749152822,-1.77270090180507
"LOC117880940",-1.14645162026535,-0.843684779808648,-4.31449854666152,0.00423561996006908,0.0165945749152822,-1.68394181615968
"LOC117870564",1.73217736324438,-1.59652828264805,4.31087404355555,0.00425337315262424,0.0166525705418234,-1.59463061950586
"LOC117870600",2.14881326234709,-2.20841078510803,4.31003311600871,0.00425750391604282,0.0166610385510407,-1.55557147373292
"TAF4B",1.33961151894443,0.567189904018659,4.30778985444216,0.00426854498947398,0.0166888183575994,-1.89626070034361
"FKBP6",-1.23319231954615,-0.221787406452597,-4.30745867475177,0.00427017771234348,0.0166913479231561,-1.77984326757189
"NTSR1",-2.71680523669271,-1.14756759203015,-4.29825360151511,0.00431583789628634,0.0168232604157469,-1.63923921104761
"LOC117867160",1.1906755019168,-0.101211258982011,4.29638505691747,0.00432517260033054,0.0168413185310279,-1.80180594419941
"RCAN1",1.09341243966374,6.80991572799495,4.29613020477378,0.00432644750546101,0.0168413185310279,-2.67215876256936
"LOC117868926",-1.3889424272471,-1.21895380375041,-4.2952078406835,0.00433106515066864,0.0168473201862664,-1.65925565708431
"COCH",5.11296249309107,-4.3690960056454,4.29502741479711,0.00433196905988329,0.0168473201862664,-1.57930676028634
"XCR1",-1.55187812245356,-3.35176812602889,-4.29227728365059,0.00434577282957401,0.0168932441054125,-1.56258915079967
"LOC117870507",1.03728313902451,2.1830542888616,4.29102276379981,0.00435208588774946,0.0169105619400051,-2.25901948504699
"LOC117874958",-2.46421766150881,-3.73858881464569,-4.29059995047861,0.00435421588614838,0.0169105619400051,-1.57901186667938
"LOC117886232",1.18164178978242,-0.464367121051186,4.29059863249977,0.00435422252751564,0.0169105619400051,-1.75373878911346
"SLC27A6",-1.55968057688116,0.724128991402091,-4.28846327817011,0.00436499749367377,0.016936870430884,-1.95950734583613
"LOC117879422",1.47843251055089,-2.67345424002241,4.28345677873237,0.0043903765807557,0.0170119557533035,-1.57364316904233
"GHRL",1.04976094320939,-0.269901142335532,4.28314200837797,0.00439197769357609,0.0170142663658943,-1.79482352431462
"NTRK2",-1.02384875858754,5.00360632963705,-4.27230279667139,0.00444751031949438,0.0171587359854177,-2.79227566684362
"LOC117869006",-1.02743292528866,0.950698628777185,-4.27031312196698,0.0044577885452585,0.0171795651602965,-2.0363589824815
"COL10A1",2.16915658944261,-2.45295946746336,4.26892094891442,0.00446499589893069,0.0171948545727981,-1.59214378423941
"LOC117885967",-1.81520812060155,-2.35897414636687,-4.26548874713812,0.00448281995048439,0.0172420087855685,-1.60387374452223
"LOC117876271",1.6315264063521,-1.73477052737181,4.26422494020852,0.00448940303019146,0.0172490163395414,-1.63857038659457
"LOC117870095",-1.83494350713572,-1.87000297213763,-4.26381218615517,0.00449155536226895,0.0172490163395414,-1.63284697012098
"LOC117878989",-1.05535267983099,2.91088626914785,-4.26369527104084,0.00449216523182161,0.0172490163395414,-2.47705945827326
"LOC117882365",1.81470312982532,-1.26739046471727,4.26334125124152,0.00449401248221209,0.0172490163395414,-1.676864137037
"LOC117886736",1.40877892503551,-0.768671112364908,4.26308866447653,0.00449533097795585,0.0172490163395414,-1.74022117223941
"PGGHG",2.59922358009545,0.906183714933083,4.25893243954203,0.00451708817558671,0.0173166977761399,-1.96685672886395
"LOC117872157",2.29912534116945,2.68922365351405,4.25407440100842,0.00454266764495996,0.0174029391927844,-2.3484311856816
"M1AP",-5.07128148018129,-3.04696827432413,-4.25377919687543,0.00454422718713712,0.0174049760144295,-1.61082801923353
"FAM114A1",1.97392402697648,2.67952526868496,4.24969480592097,0.0045658658706442,0.017456267055231,-2.37396962936787
"LOC117872119",4.22421153663143,-1.03995851509388,4.24673178017008,0.0045816352946994,0.0175007512847158,-1.65910847619149
"ADRA2A",4.09674785874199,-3.72164547820942,4.24479282070239,0.00459198730439423,0.0175284312500693,-1.62748408086216
"LOC117871625",-2.11471345493877,-3.95743772089779,-4.24356720426638,0.0045985442072734,0.0175455495857955,-1.63327243941514
"CH25H",-1.4907987974554,-1.60030264502713,-4.24051944512486,0.00461489447525599,0.0175920774762516,-1.68433832811434
"LOC117876009",-1.62086047937134,0.404737620272586,-4.23890043689724,0.00462360619001038,0.0176133911395828,-1.95980471867734
"LOC117870664",2.3886824657014,-4.12732516740349,4.23289726845362,0.00465606835667736,0.0177091656522052,-1.65699947489659
"FBN1",1.74246653829809,5.35867585535794,4.23253419435588,0.00465803978145469,0.0177102415646132,-2.79885755127192
"TNNT3",1.87761486549455,-1.93700075062109,4.23014843152588,0.00467101710451722,0.0177421114021512,-1.66069604705889
"MDGA1",-1.01988460861964,2.97108111686647,-4.22832723168889,0.00468095051115321,0.0177758544528723,-2.5375986260874
"SERPINF2",1.25328355043009,-0.768988359948782,4.22564737307617,0.00469560998748756,0.0178115510569281,-1.78886752727308
"CACNA1B",1.76452269864811,-0.0412137492144197,4.21695303549457,0.00474352212161422,0.0179450536383587,-1.89143066559628
"LOC117881912",1.5437454804796,1.03823170959877,4.21508084349017,0.00475391011770196,0.0179765391144886,-2.09396960943702
"LOC117880232",-1.08359865412548,-0.788538295925506,-4.21339655500112,0.00476327709534231,0.0179916509157777,-1.81268197412688
"LOC117881107",1.47328847945425,-1.81039949454493,4.21079970478,0.00477775934464539,0.0180222318963868,-1.69605324985664
"LOC117876070",-2.34464199967298,-3.52971325047216,-4.2080845015841,0.00479295390939451,0.0180634517132823,-1.65482907339323
"LOC117887817",-1.92319439508725,-1.85342805264227,-4.20195691844245,0.0048274419696164,0.0181538655579952,-1.70369316144718
"PAPPA2",1.92874093554039,-1.57675471496679,4.20160626632462,0.00482942386925847,0.0181541761930908,-1.71908688779407
"LOC117873610",2.43305680661359,-3.20645937446155,4.20086005688962,0.00483364448024811,0.0181546461219617,-1.65842196782127
"LOC117869521",1.83294080914543,-3.87696033538072,4.20036466005885,0.0048364487386825,0.0181546461219617,-1.67433377408743
"SLC26A1",1.58281828216892,-1.31194824843244,4.19960599302632,0.00484074677226335,0.0181627221570431,-1.75101216041254
"CAMKV",1.78806299526235,-0.995007615742208,4.19121369918559,0.00488857494725099,0.0182860619927644,-1.79093744383417
"LOC117874701",1.03272853822159,1.12915897205039,4.1894715523686,0.00489856912122779,0.0183147429741113,-2.15980129624513
"OPTC",1.95339477732261,-2.81858031501454,4.18766332071848,0.00490896638319483,0.0183303484008575,-1.67329156593676
"AFG1L",1.34387354971938,2.20945482235907,4.18761610945826,0.00490923817385512,0.0183303484008575,-2.38275312813449
"LOC117874196",1.26678665533533,6.48779665602771,4.18541325190039,0.00492193839203316,0.0183615736488869,-2.83934303773776
"LOC117886751",-1.28925616609805,1.91041412179404,-4.18480640014077,0.00492544349772415,0.0183665568700645,-2.34144826269554
"GABRD",-1.22812474317653,-2.42135691077167,-4.18441499481889,0.00492770567851066,0.018370946775478,-1.69389094208554
"C14H17orf58",-1.40243880931005,0.0973870915651884,-4.18366161806113,0.00493206316778279,0.018376449775128,-1.97958901353302
"LOC117881036",1.42878040036982,-1.51169384622173,4.18365075777281,0.00493212601433072,0.018376449775128,-1.75268113221064
"CHST4",3.95639363391759,-4.55979952886751,4.18257708140873,0.00493834357486051,0.01839440645691,-1.70044900886929
"CNBD2",-1.40859807331289,-1.76060296846704,-4.18137751989836,0.00494530040977042,0.0184081714307853,-1.73972203353487
"CPN2",2.40687421471109,-0.527774022960265,4.18044756670224,0.0049507011368709,0.0184242246924473,-1.84402092531234
"GALNT9",-1.19828847523744,-1.82868503625921,-4.17776232261074,0.00496633251440438,0.0184621094328012,-1.7396445984744
"CPXM1",-1.0410919294019,5.21459518908726,-4.17677126299553,0.00497211550745535,0.0184754952573495,-2.920236255594
"TEKT1",1.72976064079623,-1.83657116507908,4.16779500472545,0.00502483492249418,0.0186427541066157,-1.74056837272754
"COL22A1",-2.10552989288657,-1.39442773764055,-4.16734301242111,0.00502750591229246,0.0186485777903282,-1.78017506817006
"F9",3.51981794044034,-3.01965499377703,4.16629310909541,0.00503371625780281,0.0186634371345248,-1.6954395309888
"LOC117871504",2.16666470228883,-1.66872288089359,4.16569807669845,0.00503723974591065,0.0186720150196452,-1.74861838732756
"LOC117870420",1.22686413968044,-0.451982825436998,4.16527727736659,0.00503973316277673,0.0186734795722753,-1.90663428591244
"COL6A2",1.0921756103568,7.38222753809611,4.16258011502401,0.00505574754564067,0.018724622307597,-2.78798515851814
"MARCHF1",-1.0567512236631,-0.363593443538635,-4.16194570262784,0.00505952255685678,0.018734505894436,-1.93728301779599
"C24H1orf56",2.12041971481189,-3.49109591587934,4.16086475661311,0.00506596182592715,0.0187460514856697,-1.7037249652847
"FOXC2",4.18965301520452,-2.1667918537491,4.1570138997312,0.00508897559891674,0.0188024490107914,-1.70858631394394
"ECM1",1.36507738904009,7.94112840165637,4.15618907947543,0.00509392000907484,0.0188166115867505,-2.736855628268
"NTS",1.10554546832253,-0.0330230860994377,4.14849369711695,0.00514030773015103,0.0189383879013593,-1.99553867480167
"LOC117886689",1.78450902319907,-1.0347683293707,4.14618550304632,0.00515431266431238,0.0189817260428016,-1.84015313483967
"C8B",2.26418294853762,-1.12295697106982,4.1412643354855,0.00518431321738142,0.0190756140178009,-1.82536055306191
"TEX49",1.8559707374032,-0.626225129522435,4.14065580985274,0.00518803635496872,0.019081020764267,-1.8956890283727
"LOC117879609",-2.43624981406653,-1.24512556002651,-4.14022465481134,0.00519067608123375,0.0190865837314943,-1.82112839312614
"PDZD2",1.50282034881332,3.28138236359656,4.13893022479319,0.00519861011557151,0.0191033127358881,-2.67159918039494
"RRBP1",1.09948735023698,4.85096901524723,4.13857390792957,0.00520079647037464,0.01910674263373,-2.93509884219846
"LOC117888818",-1.82067093077626,-3.58073363842076,-4.13800667224838,0.00520427912270781,0.0191117021003711,-1.72691157495554
"SOWAHB",1.84242654575671,-3.19413246415978,4.13504261617551,0.00522251960709989,0.019166216841574,-1.72716010637734
"LOC117868719",-2.39338145127141,-1.6548485386661,-4.13168126901888,0.00524329076291992,0.0192216156069545,-1.79448371505076
"LOC117878682",1.7863744088614,-2.42880698844535,4.12801329261597,0.00526606122774791,0.0192883873609032,-1.75111831681845
"CHRDL2",1.55800783937633,-2.10675203466774,4.12499175684956,0.00528490097524877,0.0193448396484841,-1.77314066025113
"RNF213",1.07209685066529,4.03430208110752,4.12391372161465,0.00529164076046398,0.0193569567934622,-2.86266605272308
"LOC117875510",-1.32791637700255,-0.928223635127216,-4.11714062080902,0.00533420412510155,0.0194580091448394,-1.9064502804634
"LOC117877084",1.13925537821942,3.20700002230449,4.11654846151216,0.00533794335240124,0.0194624021397968,-2.70751478669216
"LRIT3",-2.83457455293746,-3.35413575271962,-4.1162220206034,0.00534000592579554,0.0194624021397968,-1.74857340205347
"CC2D2B",-1.55481188099344,-2.88965355795764,-4.11533064028064,0.00534564249230595,0.0194787528130442,-1.75315957974167
"CDC45",-1.36019392181286,-0.65646671839377,-4.11414200625961,0.00535316897458046,0.0194935936014131,-1.94687963860949
"LOC117884991",3.97915158412174,-3.78116436106986,4.11277786836918,0.00536182122645128,0.0195083194730338,-1.76162028754874
"LOC117879376",3.98296758096442,-4.64759674147042,4.11086532839305,0.00537397789974756,0.0195363236897029,-1.77288676334598
"RNF186",-1.01630170026957,0.507848794582997,-4.1108409429492,0.00537413309789381,0.0195363236897029,-2.15151915077906
"LOC117888270",5.27226070989167,1.91286962432894,4.1105853390698,0.00537576015603496,0.0195380439412191,-2.14773122892802
"GRIK2",1.50240913793948,-0.901135239475181,4.10932745752194,0.00538377521305841,0.019558145805072,-1.90635366510524
"LOC117884450",-2.4820551878464,-4.17221417442652,-4.10766476784373,0.00539438997536292,0.0195889353319366,-1.78070646430712
"LOC117868952",1.68115030118807,2.98546325578524,4.10276711980616,0.00542579195952274,0.0196860799765585,-2.6442043998515
"P2RY1",-1.03666740804638,4.57304008420273,-4.10174420234612,0.00543237607286238,0.0197030875468699,-2.98276275446601
"CD22",-2.08585462408439,-1.07028437636209,-4.10167734820333,0.00543280669440357,0.0197030875468699,-1.89369623795445
"LOC117879346",-1.77847170572585,-3.0844052585869,-4.10122386605994,0.00543572866611646,0.0197057595978303,-1.76468373425486
"ENTPD1",1.36984841866798,2.0341633997684,4.10117616891042,0.00543603609959547,0.0197057595978303,-2.45540832637388
"LOC117869862",-1.80800412481742,-2.40473424870349,-4.10102125798319,0.0054370347157068,0.0197057595978303,-1.78566935986723
"LOC117878163",1.59590365416448,-0.540244226994815,4.09997107274586,0.0054438099785042,0.0197218928555573,-1.96384821529213
"LRRN4CL",1.97346049239527,1.2901319704277,4.09928283331524,0.00544825522236806,0.0197302770215272,-2.27242660365804
"LOC117878636",1.21720088403497,-2.35871572940796,4.09920437416182,0.00544876223447699,0.0197302770215272,-1.79052970732837
"CDC6",-1.61846094654987,-1.71933397326843,-4.09602351915025,0.00546936135607444,0.0197709557458439,-1.84053460507667
"CLIC6",-1.57479617335142,-1.06115553408071,-4.09542982036639,0.00547321567470498,0.0197776271915876,-1.91227281214481
"LOC117878308",-1.14657257034308,1.11667540578791,-4.094456061542,0.00547954387437985,0.0197836069136192,-2.28867800183959
"LOC117887067",1.90369349001185,-3.66444354931458,4.08626803177709,0.00553307737021216,0.0199259036813702,-1.78407172449031
"LOC117868436",1.91725074891854,-3.56257790982856,4.08393724108068,0.00554842182729396,0.0199556981311743,-1.78451840956219
"LOC117879209",2.41906999788846,-2.9853652119042,4.08212774422318,0.00556036690377644,0.0199901683188209,-1.78450337273778
"CENPI",1.42822510030983,-1.19174809245137,4.07179801525517,0.0056291043467507,0.0201901342731475,-1.91818623667546
"LOC117875290",-1.71529143190858,-2.24174481678946,-4.07068073140378,0.00563659532345534,0.0202080598962302,-1.83004553887861
"IMMP2L",-1.14356728016849,0.678330203228461,-4.06940517208799,0.0056451609719829,0.0202263035841275,-2.23394888041889
"LOC117880597",3.54695146805139,-4.58700467089045,4.06896434097703,0.00564812459484744,0.0202326409487099,-1.8166090389543
"PIF1",1.68145666137155,-2.5580999704504,4.06873350220737,0.00564967716653398,0.020233922051802,-1.81291358815957
"MNX1",2.65750590050931,-3.30589738258583,4.06687864141926,0.0056621697214573,0.0202700887723967,-1.80081876111631
"SH3GL3",1.22282845972013,0.0224274012644794,4.06271698458058,0.0056903100375653,0.0203233792989485,-2.1087576415132
"LOC117873925",1.7066655995677,-2.5532780635433,4.06260654329132,0.00569105892553218,0.0203233792989485,-1.81991865083796
"LOC117871684",1.21850611919025,-0.778465947203669,4.06149742263448,0.00569858577931992,0.020335964805316,-1.98645453922006
"LOC117889289",-1.50543962735822,-2.4589183984091,-4.05914151730763,0.0057146103023379,0.0203638623769087,-1.83237407831647
"LRRC38",-4.18472842269635,-1.85981420028592,-4.0587864895611,0.0057170294700425,0.0203638623769087,-1.83460392067867
"WNT1",-3.51970396898109,-3.76985658038087,-4.05810559068725,0.00572167230338295,0.0203711263904928,-1.82061213781248
"LOC117869348",1.28402223545401,-1.02557157509079,4.05682329213686,0.00573042722293873,0.0203937209260239,-1.95900371591894
"LOC117876807",-2.72894325177985,-2.85090087524261,-4.05504622045843,0.005742584734365,0.0204198209380518,-1.81685902489687
"LOC117884671",1.12215358404023,-0.26164656251391,4.05480251958814,0.00574425419375396,0.0204214688773537,-2.07402856917731
"LOC117875455",-1.00632031697573,1.18101812595973,-4.0473477686946,0.00579558294801291,0.0205392645581211,-2.36537612083422
"CFAP74",-1.62835703109989,5.17741438487328,-4.03931566495515,0.00585145563916939,0.020685681402857,-3.07979702946822
"LOC117867677",2.54832854577005,-0.397097732096347,4.0384771387235,0.00585732283990024,0.0206974222971684,-2.0290227834996
"PIANP",1.6592452953061,-1.43467165668714,4.03656827264492,0.00587070353582796,0.0207317253330917,-1.93052332742656
"LOC117884634",1.1475567583514,-1.04056978880098,4.03508397359225,0.00588113148792899,0.0207598914915784,-1.98614885687754
"RBBP9",1.22191019614939,-0.175340617159659,4.03369292485447,0.00589092291099086,0.0207834181461746,-2.11251678953551
"LOC117882245",2.79918532898955,-1.49889486045099,4.03335594890375,0.00589329755603036,0.0207834181461746,-1.90604890434789
"CRELD2",1.21240310492267,1.77236830071855,4.03326574715235,0.00589393338084985,0.0207834181461746,-2.49105239568406
"RHBDL1",2.70307687765324,-0.518947089278753,4.03163005016081,0.00590547644969586,0.0208123970926951,-2.01610591201407
"ACKR1",-2.0596244306053,0.181342319908176,-4.02637727407107,0.00594271455860612,0.0209118839611133,-2.17188402903349
"LOC117883809",1.02167075605662,1.04834194695562,4.02419185441858,0.00595828392796751,0.0209530128234526,-2.3549983997251
"LOC117879102",-2.11630500531489,-1.12988774956581,-4.02146745740602,0.00597775628555333,0.0210130912593757,-1.98266170980265
"KDF1",-1.49176464762804,-0.31871137468358,-4.02095830944225,0.00598140316956186,0.0210130912593757,-2.11095576858924
"LOC117885086",3.88806921699275,2.21535124070592,4.01041173563085,0.00605750134577924,0.0212196013254293,-2.4438577701421
"LOC117867647",-3.34720680034694,1.88637954065896,-4.01038018011991,0.00605773063291357,0.0212196013254293,-2.45817159539192
"CHRNB3",2.03232658828681,-2.95017794013901,4.00803099059471,0.0060748271784526,0.0212664841684016,-1.86709538670363
"LOC117869971",1.15696938155855,-2.14006421483046,4.00791178693453,0.00607569612027344,0.0212664841684016,-1.90948472719932
"MEP1A",1.55729800320251,-2.54219294071102,4.00697698998721,0.00608251514150663,0.0212800059692421,-1.88417157870647
"CD79B",-1.99515873274527,-0.96308810851124,-4.00659471219193,0.00608530616331229,0.0212853727046823,-2.02433160422068
"LOC117884260",1.36790895302896,-1.7380294036153,4.00620462685704,0.00608815564779582,0.0212909416737147,-1.94164112874526
"LOC117875942",1.15917679620131,-0.788747013849139,4.0050870398763,0.00609632753620221,0.0212992129246615,-2.05596965253775
"ARL5B",1.02289271400904,2.80101426711354,4.00393105750873,0.00610479293498419,0.0213175895104845,-2.76879707856763
"LOC117888505",1.17302310057024,-0.449961527239367,4.00359658162352,0.006107244765752,0.0213180737205687,-2.10717477899746
"LOC117880607",-4.44327599685757,-3.73073301894563,-4.00029623780987,0.00613149594344377,0.0213806879757688,-1.87728080583432
"CYYR1",1.79447602155962,0.957308380635577,3.99856501518075,0.00614425964936297,0.0214075614491077,-2.34162801250338
"AMZ1",1.01723130759735,-0.160166969647428,3.99804276428523,0.00614811578873541,0.0214121852428335,-2.16418814614681
"LUM",3.50619541629984,2.85106778137785,3.99596714128525,0.00616346801261442,0.0214391955336072,-2.61672146250855
"PIGM",1.02535490739003,-0.432769477510487,3.99036661579261,0.00620510379387821,0.0215309472421598,-2.12999481261446
"LOC117870605",1.34249897825436,-0.774773265406591,3.98575096371253,0.00623965147603018,0.0216153883886291,-2.07797388900158
"LGR6",1.88323420647518,3.16252657346152,3.98241685375286,0.00626473916872048,0.0216877149316292,-2.82459222147925
"ANKRD45",1.09921899962219,0.603388199808351,3.97925836606411,0.00628860822512639,0.0217493878831832,-2.32270155781239
"LOC117868761",-2.53516509033448,-1.59350201481003,-3.97332189888891,0.00633374318349363,0.0218563833963924,-1.98512663876283
"GFI1",-1.03267115938863,-1.17169460320843,-3.96328742057883,0.00641085128247772,0.0220566343894476,-2.06605199814614
"LOC117867387",-1.31021188373455,-1.44009135001547,-3.95958586828624,0.00643955650511718,0.0221233538878137,-2.03509115730193
"AXDND1",1.15238110034063,-1.45539652799988,3.95954038486727,0.00643991010690442,0.0221233538878137,-2.02890736310185
"LOC117874695",1.36044005919837,-2.18339958891098,3.95937984426882,0.00644115836927429,0.0221233538878137,-1.96132140410958
"HOXD8",1.43717022662887,-2.77358526430585,3.95597004145081,0.00646773405743147,0.0221831356683182,-1.93310316511526
"LOC117885887",1.78806539180764,-2.43571857437335,3.9549675374895,0.00647557049908786,0.0221974338437789,-1.9471993500558
"SPATA18",-1.75800727631621,-0.701976051710027,-3.95460998036569,0.0064783680125286,0.0222016202299427,-2.12863145121974
"BAAT",1.71618469301128,-2.50693323581426,3.95326400574942,0.00648891084190048,0.0222287532441636,-1.94612589535101
"LOC117878285",1.12003283780387,3.85026499897652,3.95277817608173,0.00649272092982224,0.0222328096066087,-3.05239421823149
"WNT5B",-2.25973734924254,1.92214183027432,-3.95252438731084,0.00649471223425102,0.0222351318767838,-2.60367853468432
"SLIT1",1.65042057842851,-0.0868052773059578,3.95224269365424,0.00649692327873998,0.0222382053525175,-2.21606305665353
"CDC42EP2",1.13418786305853,2.50971755096961,3.9512524198417,0.00650470264663287,0.0222521820042234,-2.76675348768073
"LOC117884374",1.08702060378436,-1.8020746037195,3.95111585442904,0.00650577628059674,0.0222521820042234,-2.00481057908054
"TDRD1",1.16177674309385,0.98809896719007,3.94698801636405,0.00653832056208264,0.0223302505199164,-2.43750587722427
"TEX43",-1.24543865303106,-1.21222555263463,-3.94643596240673,0.00654268662150264,0.0223389196615534,-2.07913288157399
"LOC117880313",1.03510057369474,1.73257165111307,3.94350841940348,0.00656589370723979,0.0224018291647575,-2.60473011975217
"LOC117870372",-1.74576278529257,-2.27616242129569,-3.94324136427677,0.00656801521387461,0.0224045531056686,-1.9751673073045
"LOC117889221",1.74026005926024,-2.32945034845651,3.94271638245379,0.00657218791680175,0.0224142714995376,-1.96782736925431
"LOC117883551",-1.2871092328508,-1.18943892923759,-3.94093208766794,0.00658639188633156,0.022453668977502,-2.08876550768015
"RBP5",1.73961260222362,0.237477535138789,3.94067061765312,0.00658847617739795,0.0224562534444202,-2.28456074471909
"LOC117869489",4.45859059724699,-2.1144680579526,3.93200276467878,0.00665798528156988,0.0226339419339134,-1.95819136887926
"KREMEN1",1.41713376215933,-0.876670343797899,3.92892272086708,0.00668287933100703,0.0226912363569164,-2.13268848267784
"LVRN",1.13879014572288,0.268590819217676,3.92457236091876,0.00671821575019284,0.0227880702522368,-2.32956950168064
"LOC117876508",4.12710402895159,-4.54374710093147,3.92447734972588,0.00671898978971425,0.0227880702522368,-1.96089168805594
"EFCAB8",-1.35350238452862,2.07015302302152,-3.92231417456535,0.00673663945547341,0.0228371403202265,-2.71464281600302
"C1S",1.32048553435192,4.5342067554635,3.92110903130936,0.00674649458639156,0.0228613954035158,-3.18313636453801
"LOC117872374",-1.04666665305001,-0.851725348959723,-3.91958400692817,0.0067589883768941,0.0228716926830431,-2.16391326392317
"KALRN",-1.21968146629654,6.27637105991468,-3.91678163807417,0.00678201345742771,0.0229404382490259,-3.21509616161159
"MYO1A",-1.18079391018017,0.499540258914457,-3.91457946187644,0.00680016791581447,0.0229788950944894,-2.39763475084044
"ZBP1",1.7650971466601,-1.60429234566519,3.91197595528521,0.00682170009476523,0.0230293600896419,-2.06161172100249
"LOC117881188",-2.28085829621595,-3.07653735108742,-3.91145926468378,0.00682598230023696,0.0230293600896419,-1.97281491837099
"NPDC1",1.46049295883552,2.16841567223403,3.90692128868123,0.00686371960616322,0.023133631387572,-2.73386821979611
"TMEM184A",1.08090749994384,-0.908774065817493,3.89268798862755,0.00698358312474554,0.0234535924338192,-2.18001630514928
"LOC117874548",6.90093999982389,-2.5455279771452,3.89241418027649,0.00698591147987571,0.0234567596844607,-1.98861997115274
"LOC117879618",1.52887405812796,-2.00916485179973,3.8921041544718,0.00698854884710554,0.0234573693789345,-2.05221340607011
"CFAP58",-1.3803015778103,-2.13062682976164,-3.89206715532055,0.00698886366956383,0.0234573693789345,-2.048977020044
"LOC117878770",1.31697136668111,-2.88916691092849,3.88933458411168,0.00701215816508634,0.023516909132384,-2.00488276301816
"COL7A1",-2.5618117685378,1.61672011083221,-3.88491823490335,0.00704998768517988,0.0236250626307443,-2.61030916021019
"LOC117885802",-1.59373432746033,-3.16554436611977,-3.88442835810092,0.00705419771434428,0.0236299041089288,-2.00280830283296
"LOC117871922",1.95491382436815,-1.99667864282321,3.88174976217475,0.00707726679732355,0.0236836677231383,-2.06011653468293
"SSUH2",1.0458351891063,-0.67451356305663,3.87647731952092,0.00712291847371676,0.0237941168900071,-2.23475564081165
"FBXO16",1.70521192514672,-2.04011524745729,3.87596156642819,0.00712740154850751,0.0237997023113543,-2.0670010142828
"CENPE",-1.14827673920569,-0.481087552840369,-3.87516180897014,0.00713435942436966,0.0238135438858371,-2.27517719341422
